items/id,items/premium,items/name,items/department,items/has_test,items/response_letter_required,items/area/id,items/area/name,items/area/url,items/salary,items/type/id,items/type/name,items/address/city,items/address/street,items/address/building,items/address/lat,items/address/lng,items/address/description,items/address/raw,items/address/metro,items/address/id,items/response_url,items/sort_point_distance,items/published_at,items/created_at,items/archived,items/apply_alternate_url,items/show_logo_in_search,items/insider_interview,items/url,items/alternate_url,items/employer/id,items/employer/name,items/employer/url,items/employer/alternate_url,items/employer/logo_urls/90,items/employer/logo_urls/240,items/employer/logo_urls/original,items/employer/vacancies_url,items/employer/accredited_it_employer,items/employer/trusted,items/snippet/requirement,items/snippet/responsibility,items/contacts/name,items/contacts/email,items/contacts/phones/0/comment,items/contacts/phones/0/city,items/contacts/phones/0/number,items/contacts/phones/0/country,items/contacts/phones/0/formatted,items/contacts/call_tracking_enabled,items/schedule/id,items/schedule/name,items/accept_temporary,items/professional_roles/0/id,items/professional_roles/0/name,items/accept_incomplete_resumes,items/experience/id,items/experience/name,items/employment/id,items/employment/name,items/adv_response_url,items/is_adv_vacancy,items/adv_context,items/address,items/contacts,items/salary/from,items/salary/to,items/salary/currency,items/salary/gross,items/insider_interview/id,items/insider_interview/url,items/branding/type,items/branding/tariff,items/department/id,items/department/name,items/contacts/phones/1/comment,items/contacts/phones/1/city,items/contacts/phones/1/number,items/contacts/phones/1/country,items/contacts/phones/1/formatted,items/employer/logo_urls,items/address/metro/station_name,items/address/metro/line_name,items/address/metro/station_id,items/address/metro/line_id,items/address/metro/lat,items/address/metro/lng,items/address/metro_stations/0/station_name,items/address/metro_stations/0/line_name,items/address/metro_stations/0/station_id,items/address/metro_stations/0/line_id,items/address/metro_stations/0/lat,items/address/metro_stations/0/lng,items/address/metro_stations/1/station_name,items/address/metro_stations/1/line_name,items/address/metro_stations/1/station_id,items/address/metro_stations/1/line_id,items/address/metro_stations/1/lat,items/address/metro_stations/1/lng,items/working_time_intervals/0/id,items/working_time_intervals/0/name,items/working_time_modes/0/id,items/working_time_modes/0/name,items/address/metro_stations/2/station_name,items/address/metro_stations/2/line_name,items/address/metro_stations/2/station_id,items/address/metro_stations/2/line_id,items/address/metro_stations/2/lat,items/address/metro_stations/2/lng,items/working_days/0/id,items/working_days/0/name
106802103,false,Аналитик BI,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,,,,54.98963600493931,73.36499601602556,,г. Тюмень,,292338,,,2024-10-04T20:52:45+0300,2024-10-04T20:52:45+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=106802103,,,https://api.hh.ru/vacancies/106802103?host=hh.ru,https://hh.ru/vacancy/106802103,39305,Газпром нефть,https://api.hh.ru/employers/39305,https://hh.ru/employer/39305,https://img.hhcdn.ru/employer-logo/6115957.jpeg,https://img.hhcdn.ru/employer-logo/6115958.jpeg,https://img.hhcdn.ru/employer-logo-original/1123842.jpg,https://api.hh.ru/vacancies?employer_id=39305,false,true,опыт построения сложных дашбордов.  уверенное владение SQL.  умение формализовать запрос и сформировать четкое ТЗ.  аналитический склад ума со способностью видеть...,"Работа над полным циклом задач BI по созданию дашбордов.  сбор, анализ требований для создания дашбордов.  разработка отчетов и дашбордов соответствии...",,,,,,,,,fullDay,Полный день,false,156,"BI-аналитик, аналитик данных",false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,,,,,,,,,gpn-39305-HOLD,ПАО «Газпром нефть» ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108640016,false,BI-разработчик / BI-аналитик,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,,,,,,,,,,,,2024-10-28T23:55:01+0300,2024-10-28T23:55:01+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108640016,,,https://api.hh.ru/vacancies/108640016?host=hh.ru,https://hh.ru/vacancy/108640016,1922805,ЭНКО ГРУПП,https://api.hh.ru/employers/1922805,https://hh.ru/employer/1922805,https://img.hhcdn.ru/employer-logo/5708908.jpeg,https://img.hhcdn.ru/employer-logo/5708909.jpeg,https://img.hhcdn.ru/employer-logo-original/1022035.jpg,https://api.hh.ru/vacancies?employer_id=1922805,true,true,"Опыт проектирования аналитических моделей и дашбордов в BI системах. Уверенные знания SQL. Опыт работы с различными СУБД (PostgreSQL, ClickHouse). ","Создавать и поддерживать дашборды в одной из BI систем (Power BI, Superset). Взаимодействовать с бизнес-пользователями для сбора и уточнения...",Скрипачёва Анна,skripachevaad@enco72.ru,,953,1490042,7,+79531490042,,remote,Удаленная работа,false,156,"BI-аналитик, аналитик данных",false,between3And6,От 3 до 6 лет,full,Полная занятость,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107772479,false,Аналитик 1С: Бухгалтерия (удаленно),,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,,,,,,,,,,,,2024-10-16T08:54:25+0300,2024-10-16T08:54:25+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=107772479,,,https://api.hh.ru/vacancies/107772479?host=hh.ru,https://hh.ru/vacancy/107772479,4681477,Ларга Премиум Консалтинг,https://api.hh.ru/employers/4681477,https://hh.ru/employer/4681477,https://img.hhcdn.ru/employer-logo/3414473.png,https://img.hhcdn.ru/employer-logo/3414474.png,https://img.hhcdn.ru/employer-logo-original/743378.png,https://api.hh.ru/vacancies?employer_id=4681477,false,true,"Опыт работы с 1С от 3-х лет с блоками бухгалтерского, налогового учета. Знание раздельного учета НДС. ","Участие в проекте сопровождения системы 1С: Бухгалтерия. Консультирование по бухгалтерскому, налоговому учету в 1С: Бухгалтерия, учету НДС (проект...",,,,,,,,,fullDay,Полный день,false,10,Аналитик,false,between3And6,От 3 до 6 лет,full,Полная занятость,,false,,,,150000,200000,RUR,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107464313,false,Бизнес-аналитик,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,Тюмень,улица Мельникайте,116к1,57.12777,65.555097,,"Тюмень, улица Мельникайте, 116к1",,12275308,,,2024-10-18T15:57:42+0300,2024-10-18T15:57:42+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=107464313,,,https://api.hh.ru/vacancies/107464313?host=hh.ru,https://hh.ru/vacancy/107464313,6152754,Энергосбытовая компания Восток,https://api.hh.ru/employers/6152754,https://hh.ru/employer/6152754,https://img.hhcdn.ru/employer-logo/5480304.png,https://img.hhcdn.ru/employer-logo/5480305.png,https://img.hhcdn.ru/employer-logo-original/965700.png,https://api.hh.ru/vacancies?employer_id=6152754,false,true,Высшее образование. Опыт написания технических требований по разработке функционала в программных продуктах. Хорошее знание: Excel с целью обработки большого массива...,"Сбор и анализ функциональных требований бизнеса, преобразование бизнес-требований пользователей в задачи на реализацию к функционалу с целью автоматизации и...", Ольга,,доб. 6692,912,9215959,7,+79129215959,true,fullDay,Полный день,false,10,Аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,80000,,RUR,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106801938,false,Бизнес-аналитик (повышение операционной эффективности) в офис,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,,,,54.98963600493931,73.36499601602556,,г. Тюмень,,292338,,,2024-10-04T20:34:17+0300,2024-10-04T20:34:17+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=106801938,,,https://api.hh.ru/vacancies/106801938?host=hh.ru,https://hh.ru/vacancy/106801938,39305,Газпром нефть,https://api.hh.ru/employers/39305,https://hh.ru/employer/39305,https://img.hhcdn.ru/employer-logo/6115957.jpeg,https://img.hhcdn.ru/employer-logo/6115958.jpeg,https://img.hhcdn.ru/employer-logo-original/1123842.jpg,https://api.hh.ru/vacancies?employer_id=39305,false,true,"1. Аналитические способности и умение работать с данными и статистикой. 2. Гибкость и адаптивность к изменениям, готовность к поиску нестандартных...","1. Организовывать и сопровождать процесс сбора, экспертизы и реализации проектов повышения операционной эффективности, контролировать статус выполнения мероприятий. 2. ",,,,,,,,,fullDay,Полный день,false,150,Бизнес-аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,,,,,,,,,gpn-39305-HOLD,ПАО «Газпром нефть» ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108670340,false,Специалист техподдержки 1С ERP,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,Тюмень,улица Республики,62,57.149103,65.547264,,"Тюмень, улица Республики, 62",,14726328,,,2024-10-15T12:37:11+0300,2024-10-15T12:37:11+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108670340,,,https://api.hh.ru/vacancies/108670340?host=hh.ru,https://hh.ru/vacancy/108670340,10492251,Гмс Информационные Технологии,https://api.hh.ru/employers/10492251,https://hh.ru/employer/10492251,,,,https://api.hh.ru/vacancies?employer_id=10492251,false,true,"Знание регламентированного, производственного учета и планирования. Знание конфигурации 1С ERP. Знание общей архитектуры решений 1С. Приветствуется опыт внедрения...",Сопровождение 1С:ERP. Обучение и консультирование пользователей по доработанному и типовому функционалу в 1С. Сбор и обработка функциональных...,Махалов Юрий,mahalov@hms-it.ru,,982,9217201,7,+79829217201,true,fullDay,Полный день,false,10,Аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,150000,,RUR,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108725290,false,Системный аналитик,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,,,,,,,,,,,,2024-10-16T11:31:59+0300,2024-10-16T11:31:59+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108725290,true,,https://api.hh.ru/vacancies/108725290?host=hh.ru,https://hh.ru/vacancy/108725290,139,IBS,https://api.hh.ru/employers/139,https://hh.ru/employer/139,https://img.hhcdn.ru/employer-logo/3381257.png,https://img.hhcdn.ru/employer-logo/3381258.png,https://img.hhcdn.ru/employer-logo-original/735070.png,https://api.hh.ru/vacancies?employer_id=139,true,true,Опыт работы от 2-х лет в должности системного-аналитика. Опыт написания технической документации. Уверенный пользователь MS Office / Jira / Confluence. ,"Коммуникация с заказчиками и смежными подразделениями. Сбор, проработки, описание требований от всех заинтересованных лиц. Постановка требований для команд системных аналитиков...",,,,,,,,,fullDay,Полный день,false,148,Системный аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,,,,,,,MAKEUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102824707,false,Аналитик в команду WFM,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,,,,,,,,,,,,2024-10-17T09:14:20+0300,2024-10-17T09:14:20+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=102824707,true,,https://api.hh.ru/vacancies/102824707?host=hh.ru,https://hh.ru/vacancy/102824707,9498112,Яндекс Крауд,https://api.hh.ru/employers/9498112,https://hh.ru/employer/9498112,https://img.hhcdn.ru/employer-logo/6647498.jpeg,https://img.hhcdn.ru/employer-logo/6647499.jpeg,https://img.hhcdn.ru/employer-logo-original/1256792.jpg,https://api.hh.ru/vacancies?employer_id=9498112,false,true,"Готовы работать в режиме многозадачности. Отлично знаете Excel: понимаете логику функций, умеете писать сложные и длинные формулы, используете именованные ячейки...","Прогнозировать рабочую нагрузку и планировать расписание сотрудников. Контролировать выработку и эффективность сотрудников, распределять отпуска. Фиксировать фактические данные и анализировать их. ",Линия HR Яндекс Крауд,,,985,6718971,7,+79856718971,true,remote,Удаленная работа,false,10,Аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,60000,,RUR,false,,,MAKEUP,,9498112-9498112-boffice,Яндекс Крауд: Бэк-офис,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108837656,false,Бизнес-аналитик,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,Тюмень,Физкультурная улица,70А,57.131439,65.543643,,"Тюмень, Физкультурная улица, 70А",,14535425,,,2024-10-18T11:22:53+0300,2024-10-18T11:22:53+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108837656,,,https://api.hh.ru/vacancies/108837656?host=hh.ru,https://hh.ru/vacancy/108837656,9974566,ДевТрикс,https://api.hh.ru/employers/9974566,https://hh.ru/employer/9974566,https://img.hhcdn.ru/employer-logo/6601005.png,https://img.hhcdn.ru/employer-logo/6601006.png,https://img.hhcdn.ru/employer-logo-original/1245144.png,https://api.hh.ru/vacancies?employer_id=9974566,true,true,"Хорошие коммуникативные качества. Знание нотации BPMN. Владение Microsoft Word, Excel, Visio, Draw.io. Умение создавать, редактировать, иллюстрировать и адаптировать технический материал...","Сбор и формализация требований, проведение интервью с заказчиками. Согласование технических требований/заданий с заказчиками и исполнителями. Моделирование бизнес-процессов BPMN. ",,,,,,,,,fullDay,Полный день,false,150,Бизнес-аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,,110000,RUR,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108621230,false,Клиент-менеджер,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,посёлок городского типа Боровский,улица Островского,1А,57.052947,65.71497,,"посёлок городского типа Боровский, улица Островского, 1А",,1070092,,,2024-10-14T14:37:31+0300,2024-10-14T14:37:31+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108621230,,,https://api.hh.ru/vacancies/108621230?host=hh.ru,https://hh.ru/vacancy/108621230,2427950,Птицефабрика Боровская,https://api.hh.ru/employers/2427950,https://hh.ru/employer/2427950,https://img.hhcdn.ru/employer-logo/6117749.png,https://img.hhcdn.ru/employer-logo/6117750.png,https://img.hhcdn.ru/employer-logo-original/1124290.png,https://api.hh.ru/vacancies?employer_id=2427950,false,true,"Экономическое образование. Опыт аналитической работы + умение делать презентации. Ответственность, точность в цифрах, грамотность, коммуникабельность, пунктуальность, умение работать в условиях...","Предоставление аналитических данных по движению продукции, денежных средств, составление стратегических и тактических планов развития продаж в соответствии с рынком, опираясь...",,,,,,,,,fullDay,Полный день,false,10,Аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,47000,47000,RUR,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109225153,false,Главный бизнес-аналитик,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,,,,,,,,,,,,2024-10-24T14:08:56+0300,2024-10-24T14:08:56+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=109225153,true,,https://api.hh.ru/vacancies/109225153?host=hh.ru,https://hh.ru/vacancy/109225153,4162557,Страна Девелопмент,https://api.hh.ru/employers/4162557,https://hh.ru/employer/4162557,https://img.hhcdn.ru/employer-logo/3089328.jpeg,https://img.hhcdn.ru/employer-logo/3089329.jpeg,https://img.hhcdn.ru/employer-logo-original/662049.jpg,https://api.hh.ru/vacancies?employer_id=4162557,false,true,"Опыт работы от 5 лет с проектами 1С. Знание систем 1С: MDM, БИТ.ФИНАНС, ERP. Знание механизмов интеграции данных. ",Разработка технических заданий на доработку конфигурации на платформе 1С. Разработка требований для интеграционных интерфейсов. Разработка пользовательских инструкций.,,,,,,,,,remote,Удаленная работа,false,150,Бизнес-аналитик,false,between3And6,От 3 до 6 лет,full,Полная занятость,,false,,,,200000,,RUR,false,,,MAKEUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109058720,false,Эксперт по отчетности,,false,false,1345,Тобольск,https://api.hh.ru/areas/1345,,open,Открытая,Тобольск,"территория Восточный Промышленный Район, 9-й квартал",1/1,58.262452,68.434305,,"Тобольск, территория Восточный Промышленный Район, 9-й квартал, 1/1",,15364037,,,2024-10-22T13:07:27+0300,2024-10-22T13:07:27+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=109058720,true,,https://api.hh.ru/vacancies/109058720?host=hh.ru,https://hh.ru/vacancy/109058720,3809,"СИБУР, Группа компаний",https://api.hh.ru/employers/3809,https://hh.ru/employer/3809,https://img.hhcdn.ru/employer-logo/1511570.jpeg,https://img.hhcdn.ru/employer-logo/1511571.jpeg,https://img.hhcdn.ru/employer-logo-original/267260.jpg,https://api.hh.ru/vacancies?employer_id=3809,false,true,"Опыт аналитической работы с документами, подготовки справочных материалов, аналитических материалов с факторным анализом. Навык консолидации и систематизации данных / материалов в...","Проверкой предоставляемых подрядчиками отчетов и анализ на соответствие ранее представленных данных и корректность заполнения, с выдачей замечаний. Формированием оперативной информации...",,,,,,,,,fullDay,Полный день,false,10,Аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,,,,,31262,https://hh.ru/interview/31262?employerId=3809,MAKEUP,,sbr-3809-sibb,Сибур,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106643376,false,Системный аналитик (отдел портальных решений),,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,,,,,,,,,,,,2024-10-02T12:46:19+0300,2024-10-02T12:46:19+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=106643376,true,,https://api.hh.ru/vacancies/106643376?host=hh.ru,https://hh.ru/vacancy/106643376,197135,ИК СИБИНТЕК,https://api.hh.ru/employers/197135,https://hh.ru/employer/197135,https://img.hhcdn.ru/employer-logo/1888930.png,https://img.hhcdn.ru/employer-logo/1888931.png,https://img.hhcdn.ru/employer-logo-original/361668.png,https://api.hh.ru/vacancies?employer_id=197135,true,true,Высшее профессиональное образование по направлению ИТ. Понимание принципов построения современных IT-продуктов. Понимание жизненного цикла разработки программного продукта. ,"Сбор и систематизация требований к разрабатываемой информационной системе. Исследование бизнес-процессов, выявление бизнес-требований и ожиданий пользователей. Взаимодействие с командой...",Нестерова Татьяна,,,909,7421848,7,+79097421848,true,fullDay,Полный день,false,148,Системный аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,,,,,,,MAKEUP,,197135-197135-siso,"""Сибинтек-Софт""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106336823,false,Аналитик отдела методологического сопровождения процессов,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,Тюмень,улица Юрия Семовских,12с3,57.101193,65.544335,,"Тюмень, улица Юрия Семовских, 12с3",,12208218,,,2024-10-22T07:41:10+0300,2024-10-22T07:41:10+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=106336823,,,https://api.hh.ru/vacancies/106336823?host=hh.ru,https://hh.ru/vacancy/106336823,223087,Региональный кадровый центр здравоохранения Тюменской области,https://api.hh.ru/employers/223087,https://hh.ru/employer/223087,https://img.hhcdn.ru/employer-logo/6444853.jpeg,https://img.hhcdn.ru/employer-logo/6444854.jpeg,https://img.hhcdn.ru/employer-logo-original/1206101.jpeg,https://api.hh.ru/vacancies?employer_id=223087,false,true,"Образование в сфере бизнес аналитики, экономики, информационных систем. Опыт построения схем бизнес-процессов. Владение Excel, PowerPoinr, Google таблицы. ",Сопровождение процессов от внедрения. Формирование требований на развитие системы и постановка задач разработчикам. Консультирование и общение с медицинскими организациями. ,Найманова Анастасия Анатольевна,naymanova_aa@miac-tmn.ru,доб. 7806,982,9708224,7,+79829708224,true,fullDay,Полный день,false,150,Бизнес-аналитик,false,noExperience,Нет опыта,full,Полная занятость,,false,,,,50000,,RUR,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108560559,false,Маркетолог-аналитик / junior маркетолог-аналитик,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,Тюмень,Ставропольская улица,1/3,57.123075,65.526378,,"Тюмень, Ставропольская улица, 1/3",,12346148,,,2024-10-13T16:33:34+0300,2024-10-13T16:33:34+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108560559,,,https://api.hh.ru/vacancies/108560559?host=hh.ru,https://hh.ru/vacancy/108560559,4442947,Lead.Media,https://api.hh.ru/employers/4442947,https://hh.ru/employer/4442947,https://img.hhcdn.ru/employer-logo/5391140.png,https://img.hhcdn.ru/employer-logo/5391141.png,https://img.hhcdn.ru/employer-logo-original/964280.png,https://api.hh.ru/vacancies?employer_id=4442947,false,true,Опыт в маркетинге от полугода. - Желание и готовность обучаться и развиваться в сфере маркетинга. - Проактивность и инициативность. - Аналитические способности.,"Основная задача - повышение конверсии наших сайтов. Веб-аналитика: настройка и проверка целей, электронной коммерции, GTM. Сквозная аналитика: подключение источников, коллтрекинга...",,,,,,,,,fullDay,Полный день,false,10,Аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107670743,false,Ведущий инженер-программист в отдел программирования банковских процессов,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,,,,,,,,,,,,2024-10-23T14:25:13+0300,2024-10-23T14:25:13+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=107670743,true,,https://api.hh.ru/vacancies/107670743?host=hh.ru,https://hh.ru/vacancy/107670743,875499,Акционерное общество Сургутнефтегазбанк,https://api.hh.ru/employers/875499,https://hh.ru/employer/875499,https://img.hhcdn.ru/employer-logo/3987323.jpeg,https://img.hhcdn.ru/employer-logo/3987324.jpeg,https://img.hhcdn.ru/employer-logo-original/886656.JPG,https://api.hh.ru/vacancies?employer_id=875499,false,true,"Высшее техническое образование. Знание SQL (разработка, оптимизация, работа с legacy-кодом). Опыт разработки на Oracle PL/SQL. Опыт работы с...",Доработка и сопровождение модуля кредитования физических лиц. Доработка и сопровождение модуля кредитования юридических лиц. Реализация и сопровождение отчётности по кредитам.,Иванова Екатерина Дмитриевна,ek.ivanova@sngb.ru,,919,9316613,7,+79199316613,true,fullDay,Полный день,false,156,"BI-аналитик, аналитик данных",false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,,,,,,,MAKEUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108585021,false,Системный аналитик,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,Тюмень,улица Монтажников,41к1,57.10309291925691,65.59336398280313,,"Тюмень, улица Монтажников, 41к1",,2544143,,,2024-10-14T08:39:39+0300,2024-10-14T08:39:39+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108585021,,,https://api.hh.ru/vacancies/108585021?host=hh.ru,https://hh.ru/vacancy/108585021,3092895,ГАУЗ ТО Городская поликлиника № 17,https://api.hh.ru/employers/3092895,https://hh.ru/employer/3092895,https://img.hhcdn.ru/employer-logo/6945762.png,https://img.hhcdn.ru/employer-logo/6945763.png,https://img.hhcdn.ru/employer-logo-original/1331436.png,https://api.hh.ru/vacancies?employer_id=3092895,false,true,милосердие и гуманность. - качество и безопасность. - профессионализм и ответственность. Опыт практической работы - не менее 1 года. Возможность работать с профессионалами...,"Изучение медицинских процессов. Изучение и систематизация документации по проекту в части выделения процессов, подлежащих автоматизации. Углубленное изучение информационных систем, таких...",Черепкова Любовь Алексеевна,poliklinika17@mail.ru,Черепкова Любовь Алексеевна,961,2007047,7,+79612007047,true,fullDay,Полный день,false,148,Системный аналитик,false,between1And3,От 1 года до 3 лет,full,Полная занятость,,false,,,,50000,50000,RUR,false,,,,,,,,961,2007047,7,+79612007047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106400965,false,Ведущий аналитик 1С,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,,,,,,,,,,,,2024-10-23T17:45:26+0300,2024-10-23T17:45:26+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=106400965,true,,https://api.hh.ru/vacancies/106400965?host=hh.ru,https://hh.ru/vacancy/106400965,4649269,Т1,https://api.hh.ru/employers/4649269,https://hh.ru/employer/4649269,https://img.hhcdn.ru/employer-logo/6959834.png,https://img.hhcdn.ru/employer-logo/6959835.png,https://img.hhcdn.ru/employer-logo-original/1334956.png,https://api.hh.ru/vacancies?employer_id=4649269,true,true,"Опыт реализации проектов по внедрению 1С ERP, УХ, ERPУХ (бюджетирование и казначейство). Понимание механизмов интеграций со смежными системами, реальный...",Участие в проектах по внедрению решений на платформе 1С: ERP/ УХ/ ERPУХ. Управление производственной командой (аналитики разделены по блокам). ,,,,,,,,,fullDay,Полный день,false,10,Аналитик,false,between3And6,От 3 до 6 лет,full,Полная занятость,,false,,,,,,,,,,MAKEUP,,4649269-4649269-intkons,ГК Иннотех | Интеграция Консалтинг,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108826497,false,Менеджер по аналитике и развитию,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,,,,,,,,,,,,2024-10-18T09:08:10+0300,2024-10-18T09:08:10+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=108826497,true,,https://api.hh.ru/vacancies/108826497?host=hh.ru,https://hh.ru/vacancy/108826497,19989,ЕВРАЗ,https://api.hh.ru/employers/19989,https://hh.ru/employer/19989,https://img.hhcdn.ru/employer-logo/3571759.png,https://img.hhcdn.ru/employer-logo/3571760.png,https://img.hhcdn.ru/employer-logo-original/782717.png,https://api.hh.ru/vacancies?employer_id=19989,false,true,"Высшее экономическое, строительное или техническое образование. Продвинутый уровень владения MS Excel, Power Point, Power BI. Опыт работы на инвестиционных строительных...","Собирать, обрабатывать и анализировать информацию о ходе реализации инвестиционных проектов, формировать сводную информацию по портфельной аналитике. Контролировать своевременное предоставление и...",Сидоренко Ирина,irina.sidorenko@evraz.com,,,,,,,fullDay,Полный день,false,150,Бизнес-аналитик,false,between3And6,От 3 до 6 лет,full,Полная занятость,,false,,,,,,,,,,MAKEUP,,19989-19989-office,ЕВРАЗ. Руководители и эксперты в офисе,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107948184,false,Аналитик по ценообразованию,,false,false,95,Тюмень,https://api.hh.ru/areas/95,,open,Открытая,Тюмень,улица Республики,85,57.145944,65.555762,,"Тюмень, улица Республики, 85",,16132019,,,2024-10-27T15:39:11+0300,2024-10-27T15:39:11+0300,false,https://hh.ru/applicant/vacancy_response?vacancyId=107948184,,,https://api.hh.ru/vacancies/107948184?host=hh.ru,https://hh.ru/vacancy/107948184,3374750,Застройщик. Строим Крылья и Космо,https://api.hh.ru/employers/3374750,https://hh.ru/employer/3374750,https://img.hhcdn.ru/employer-logo/6830526.png,https://img.hhcdn.ru/employer-logo/6830527.png,https://img.hhcdn.ru/employer-logo-original/1302566.png,https://api.hh.ru/vacancies?employer_id=3374750,false,true,Обязательный опыт работы в сфере строительства жилищных комплексов. - Опыт работы в должности от 2-х лет. - Опыт в многофакторном анализе...,"Исследование текущих рыночных тенденций, цен на аналогичные объекты, спроса и предложения на жилье. - Анализ стратегии ценообразования конкурентов, их предложений и...",,,,,,,,,remote,Удаленная работа,false,10,Аналитик,false,between3And6,От 3 до 6 лет,full,Полная занятость,,false,,,,150000,,RUR,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
